year_month,year,month,country,treatment_location,healthboard,hscp_name,location_name,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_meeting_target_aggregate,number_meeting_target_episode,discharge_destination_admission_to_same,discharge_destination_other_specialty,discharge_destination_residence,discharge_destination_transfer,discharge_destination_unknown,attendance_greater8hrs,attendance_greater12hrs,x_coordinate,y_coordinate,percent_target_met,percent_target_met_ep
2013-12,2013,December,Scotland,C108H,NHS Highland,Argyll and Bute,Islay Hospital,Minor Injury Unit or Other,93,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,131615,659676,0.9354838709677419,NA
2013-12,2013,December,Scotland,C113H,NHS Highland,Argyll and Bute,Victoria Hospital,Minor Injury Unit or Other,348,NA,326,NA,NA,NA,NA,NA,NA,NA,NA,208723,663909,0.9367816091954023,NA
2013-12,2013,December,Scotland,C121H,NHS Highland,Argyll and Bute,Lorn & Islands Hospital,Emergency Department,433,433,426,426,97,1,329,6,0,0,0,185665,728549,0.9838337182448037,0.9838337182448037
2013-12,2013,December,Scotland,C122H,NHS Highland,Argyll and Bute,Campbeltown Hospital,Minor Injury Unit or Other,421,NA,403,NA,NA,NA,NA,NA,NA,NA,NA,172003,619995,0.9572446555819477,NA
2013-12,2013,December,Scotland,H101H,NHS Highland,Highland,Dunbar Hospital,Minor Injury Unit or Other,175,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,310580,967264,1,NA
2013-12,2013,December,Scotland,H103H,NHS Highland,Highland,Caithness General Hospital,Emergency Department,545,545,502,502,182,1,358,4,0,3,1,336130,950861,0.9211009174311927,0.9211009174311927
2013-12,2013,December,Scotland,H106H,NHS Highland,Highland,Lawson Memorial Hospital,Minor Injury Unit or Other,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,282528,899920,1,NA
2013-12,2013,December,Scotland,H202H,NHS Highland,Highland,Raigmore Hospital,Emergency Department,2613,2613,2487,2487,703,2,1897,11,0,1,0,268618,844740,0.9517795637198623,0.9517795637198623
2013-12,2013,December,Scotland,H208H,NHS Highland,Highland,Nairn Town and County Hospital,Minor Injury Unit or Other,459,NA,459,NA,NA,NA,NA,NA,NA,NA,NA,288120,855775,1,NA
2013-12,2013,December,Scotland,H210H,NHS Highland,Highland,Ian Charles Community Hospital,Minor Injury Unit or Other,83,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,303534,828518,1,NA
2013-12,2013,December,Scotland,H212H,NHS Highland,Highland,Belford Hospital,Emergency Department,621,621,591,591,125,1,492,3,0,1,0,210613,774069,0.9516908212560387,0.9516908212560387
2013-12,2013,December,Scotland,H214H,NHS Highland,Highland,Mackinnon Memorial Hospital,Minor Injury Unit or Other,327,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,164000,823875,1,NA
2013-12,2013,December,Scotland,H215H,NHS Highland,Highland,Portree Hospital,Minor Injury Unit or Other,188,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,148283,843314,1,NA
2013-12,2013,December,Scotland,H217H,NHS Highland,Highland,Ross Memorial Hospital,Minor Injury Unit or Other,150,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,255614,858620,1,NA
2013-12,2013,December,Scotland,H219H,NHS Highland,Highland,County Community Hospital Invergordon,Minor Injury Unit or Other,91,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,271838,869426,1,NA
2013-12,2013,December,Scotland,H224H,NHS Highland,Argyll and Bute,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,313,NA,307,NA,NA,NA,NA,NA,NA,NA,NA,187170,688509,0.9808306709265175,NA
2013-12,2013,December,Scotland,H227B,NHS Highland,NA,NA,Minor Injury Unit or Other,128,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2013-12,2013,December,Scotland,H227H,NHS Highland,Argyll and Bute,Mull and Iona Community Hospital,Minor Injury Unit or Other,41,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,171280,738116,0.9512195121951219,NA
2013-12,2013,December,Scotland,L106H,NHS Lanarkshire,North Lanarkshire,University Hospital Monklands,Emergency Department,5159,5159,4693,4693,1625,8,3224,186,116,6,0,274962,665442,0.9096724171351037,0.9096724171351037
2013-12,2013,December,Scotland,L206H,NHS Lanarkshire,South Lanarkshire,Kello Hospital,Minor Injury Unit or Other,63,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,304351,637599,1,NA
2013-12,2013,December,Scotland,L206H,NHS Lanarkshire,South Lanarkshire,Kello Hospital,Minor Injury Unit or Other,63,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,304351,637599,1,NA
2013-12,2013,December,Scotland,L207H,NHS Lanarkshire,South Lanarkshire,Lady Home Cottage Hospital,Minor Injury Unit or Other,65,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,284094,630932,1,NA
2013-12,2013,December,Scotland,L207H,NHS Lanarkshire,South Lanarkshire,Lady Home Cottage Hospital,Minor Injury Unit or Other,65,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,284094,630932,1,NA
2013-12,2013,December,Scotland,L302H,NHS Lanarkshire,South Lanarkshire,University Hospital Hairmyres,Emergency Department,4286,4286,3965,3965,1355,2,2789,131,9,38,11,260668,654078,0.9251049930004667,0.9251049930004667
2013-12,2013,December,Scotland,L302H,NHS Lanarkshire,South Lanarkshire,University Hospital Hairmyres,Emergency Department,4286,4286,3965,3965,1355,2,2789,131,9,38,11,260668,654078,0.9251049930004667,0.9251049930004667
2013-12,2013,December,Scotland,L308H,NHS Lanarkshire,North Lanarkshire,University Hospital Wishaw,Emergency Department,4725,4725,4375,4375,1108,6,3315,232,64,30,5,278294,655081,0.9259259259259259,0.9259259259259259
2013-12,2013,December,Scotland,S108H,NHS Lothian,East Lothian,Edington Cottage Hospital,Minor Injury Unit or Other,71,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,355361,684972,1,NA
2013-12,2013,December,Scotland,S116H,NHS Lothian,Edinburgh,Western General Hospital,Minor Injury Unit or Other,3076,3076,2688,2688,1130,1,1926,19,0,54,0,323004,674999,0.8738621586475943,0.8738621586475943
2013-12,2013,December,Scotland,S308H,NHS Lothian,West Lothian,St John's Hospital,Emergency Department,3956,3956,3740,3740,1019,7,2843,87,0,8,0,305077,667692,0.9453993933265925,0.9453993933265925
2013-12,2013,December,Scotland,S314H,NHS Lothian,Edinburgh,Royal Infirmary of Edinburgh at Little France,Emergency Department,9080,9080,8224,8224,2824,21,6025,210,0,99,17,327699,669148,0.905726872246696,0.905726872246696
2013-12,2013,December,Scotland,S319H,NHS Lothian,Edinburgh,Royal Hospital for Children and Young People,Emergency Department,3599,3599,3536,3536,569,0,3030,0,0,2,0,NA,NA,0.982495137538205,0.982495137538205
2013-12,2013,December,Scotland,R103H,NHS Orkney,Orkney Islands,The Balfour,Minor Injury Unit or Other,394,394,389,389,131,0,260,3,0,0,0,344590,1010016,0.9873096446700508,0.9873096446700508
2013-12,2013,December,Scotland,Z102H,NHS Shetland,Shetland Islands,Gilbert Bain Hospital,Emergency Department,637,637,627,627,180,1,426,2,28,0,0,446981,1141029,0.9843014128728415,0.9843014128728415
2013-12,2013,December,Scotland,T101H,NHS Tayside,Dundee City,Ninewells Hospital,Emergency Department,3578,3578,3524,3524,947,8,2371,252,0,0,0,339005.12,730389.6,0.9849077697037452,0.9849077697037452
2013-12,2013,December,Scotland,T101H,NHS Tayside,Dundee City,Ninewells Hospital,Emergency Department,3578,3578,3524,3524,947,8,2371,252,0,0,0,339005.12,730389.6,0.9849077697037452,0.9849077697037452
2013-12,2013,December,Scotland,T202H,NHS Tayside,Perth and Kinross,Perth Royal Infirmary,Emergency Department,1886,1886,1871,1871,337,0,1173,329,47,0,0,310411,723623,0.9920466595970308,0.9920466595970308
2013-12,2013,December,Scotland,T205H,NHS Tayside,Perth and Kinross,St Margaret's Hospital,Minor Injury Unit or Other,20,20,20,20,0,0,18,1,1,0,0,293688,712587,1,1
2013-12,2013,December,Scotland,T207H,NHS Tayside,Perth and Kinross,Aberfeldy Cottage Hospital,Minor Injury Unit or Other,5,5,5,5,0,0,2,0,3,0,0,285932,748951,1,1
2013-12,2013,December,Scotland,T209H,NHS Tayside,Perth and Kinross,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,270,270,269,269,0,0,246,20,4,0,0,317409,744585.83,0.9962962962962963,0.9962962962962963
2013-12,2013,December,Scotland,T304H,NHS Tayside,Angus,Arbroath Infirmary,Minor Injury Unit or Other,1114,1114,1113,1113,0,0,992,121,1,0,0,363406,740444,0.9991023339317774,0.9991023339317774
2013-12,2013,December,Scotland,T304H,NHS Tayside,Angus,Arbroath Infirmary,Minor Injury Unit or Other,1114,1114,1113,1113,0,0,992,121,1,0,0,363406,740444,0.9991023339317774,0.9991023339317774
2013-12,2013,December,Scotland,T305H,NHS Tayside,Angus,Brechin Infirmary,Minor Injury Unit or Other,253,253,253,253,0,0,231,21,1,0,0,360207,760462,1,1
2013-12,2013,December,Scotland,T305H,NHS Tayside,Angus,Brechin Infirmary,Minor Injury Unit or Other,253,253,253,253,0,0,231,21,1,0,0,360207,760462,1,1
2013-12,2013,December,Scotland,T316H,NHS Tayside,Perth and Kinross,Crieff Community Hospital,Minor Injury Unit or Other,133,133,133,133,0,0,122,8,3,0,0,286317.24,721263.23,1,1
2013-12,2013,December,Scotland,T319H,NHS Tayside,Angus,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,561,561,561,561,0,0,545,15,1,0,0,346619,751376,1,1
2013-12,2013,December,Scotland,T319H,NHS Tayside,Angus,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,561,561,561,561,0,0,545,15,1,0,0,346619,751376,1,1
2013-12,2013,December,Scotland,T320H,NHS Tayside,Perth and Kinross,Pitlochry Community Hospital,Minor Injury Unit or Other,143,143,143,143,0,0,124,17,2,0,0,293727,757986,1,1
2013-12,2013,December,Scotland,T357C,NHS Tayside,NA,NA,Minor Injury Unit or Other,533,533,533,533,0,0,501,29,3,0,0,NA,NA,1,1
2013-12,2013,December,Scotland,W106H,NHS Western Isles,Western Isles,St Brendans Cot Hospital,Minor Injury Unit or Other,14,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,65926,797989,1,NA
2013-12,2013,December,Scotland,W107H,NHS Western Isles,Western Isles,Western Isles Hospital,Emergency Department,467,467,457,457,126,0,327,5,9,1,0,142692,934195,0.9785867237687366,0.9785867237687366
2013-12,2013,December,Scotland,W108H,NHS Western Isles,Western Isles,Uist & Barra Hospital,Minor Injury Unit or Other,85,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,77740,855235,1,NA
2014-01,2014,January,Scotland,A101H,NHS Ayrshire and Arran,North Ayrshire,Arran War Memorial Hospital,Minor Injury Unit or Other,147,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,203533,632121,1,NA
2014-01,2014,January,Scotland,A110H,NHS Ayrshire and Arran,North Ayrshire,Lady Margaret Hospital,Minor Injury Unit or Other,44,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,216713,655863,1,NA
2014-01,2014,January,Scotland,A111H,NHS Ayrshire and Arran,East Ayrshire,University Hospital Crosshouse,Emergency Department,5735,5735,5142,5142,2414,8,3020,119,174,52,10,240159.8,638520.4,0.8965998256320837,0.8965998256320837
2014-01,2014,January,Scotland,A210H,NHS Ayrshire and Arran,South Ayrshire,University Hospital Ayr,Emergency Department,3555,3555,3036,3036,1439,8,1938,88,82,60,11,235861,618224,0.8540084388185654,0.8540084388185654
2014-01,2014,January,Scotland,A216H,NHS Ayrshire and Arran,South Ayrshire,Girvan Community Hospital,Minor Injury Unit or Other,72,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,219127,598598,1,NA
2014-01,2014,January,Scotland,B103H,NHS Borders,Scottish Borders,The Knoll Hospital,Minor Injury Unit or Other,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,378679,653306,1,NA
2014-01,2014,January,Scotland,B105H,NHS Borders,Scottish Borders,Hawick Community  Hospital,Minor Injury Unit or Other,72,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,349809,614689,1,NA
2014-01,2014,January,Scotland,B114H,NHS Borders,Scottish Borders,Kelso Hospital,Minor Injury Unit or Other,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,372790,634491,1,NA
2014-01,2014,January,Scotland,B118H,NHS Borders,Scottish Borders,Hay Lodge Hospital,Minor Injury Unit or Other,39,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,324699,640483,1,NA
2014-01,2014,January,Scotland,B120H,NHS Borders,Scottish Borders,Borders General Hospital,Emergency Department,2114,2114,2033,2033,816,3,1108,138,49,6,0,353342,633789,0.9616840113528855,0.9616840113528855
2014-01,2014,January,Scotland,Y101H,NHS Dumfries and Galloway,Dumfries and Galloway,Castle Douglas Community Hospital,Minor Injury Unit or Other,19,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,276781,562189,1,NA
2014-01,2014,January,Scotland,Y106H,NHS Dumfries and Galloway,Dumfries and Galloway,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,27,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,268392,550781,1,NA
2014-01,2014,January,Scotland,Y109H,NHS Dumfries and Galloway,Dumfries and Galloway,Moffat Community Hospital,Minor Injury Unit or Other,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,309357,605079,1,NA
2014-01,2014,January,Scotland,Y110H,NHS Dumfries and Galloway,Dumfries and Galloway,Newton Stewart Hospital,Minor Injury Unit or Other,13,13,13,13,0,0,9,4,0,0,0,240517,564668,1,1
2014-01,2014,January,Scotland,Y144H,NHS Dumfries and Galloway,Dumfries and Galloway,Galloway Community Hospital,Emergency Department,836,836,808,808,118,1,687,30,0,2,0,206341,560236,0.9665071770334929,0.9665071770334929
2014-01,2014,January,Scotland,Y146H,NHS Dumfries and Galloway,Dumfries and Galloway,Dumfries & Galloway Royal Infirmary,Emergency Department,2828,2828,2689,2689,1107,7,1618,96,0,1,0,294130,575081,0.9508486562942009,0.9508486562942009
2014-01,2014,January,Scotland,F704H,NHS Fife,Fife,Victoria Hospital,Emergency Department,5117,5117,4936,4936,1400,13,3478,125,101,8,0,327977,693093,0.9646277115497361,0.9646277115497361
2014-01,2014,January,Scotland,F708H,NHS Fife,Fife,Adamson Hospital,Minor Injury Unit or Other,116,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,337144,715124,1,NA
2014-01,2014,January,Scotland,F709H,NHS Fife,Fife,St Andrews Community Hospital,Minor Injury Unit or Other,268,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,350283,715321,1,NA
2014-01,2014,January,Scotland,F805H,NHS Fife,Fife,Queen Margaret Hospital,Minor Injury Unit or Other,1388,1388,1388,1388,6,0,1205,172,5,0,0,311292,688640,1,1
2014-01,2014,January,Scotland,V201H,NHS Forth Valley,Clackmannanshire and Stirling,Stirling Community Hospital,Minor Injury Unit or Other,1037,1037,1037,1037,1,0,524,64,448,0,0,279698,692139,1,1
2014-01,2014,January,Scotland,V217H,NHS Forth Valley,Falkirk,Forth Valley Royal Hospital,Emergency Department,4822,4822,4426,4426,1308,10,1540,35,1929,42,0,284921,682898,0.9178763998340937,0.9178763998340937
2014-01,2014,January,Scotland,N101H,NHS Grampian,Aberdeen City,Aberdeen Royal Infirmary,Emergency Department,4787,4787,4438,4438,1287,11,3067,18,404,20,2,391789,807053,0.927094213494882,0.927094213494882
2014-01,2014,January,Scotland,N121H,NHS Grampian,Aberdeen City,Royal Aberdeen Children's Hospital,Emergency Department,1444,1444,1424,1424,387,0,1055,0,2,0,0,391919,806977,0.9861495844875346,0.9861495844875346
2014-01,2014,January,Scotland,N151H,NHS Grampian,Aberdeenshire,Aboyne Hospital,Minor Injury Unit or Other,66,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,353599.9,798620.3,1,NA
2014-01,2014,January,Scotland,N331H,NHS Grampian,Aberdeenshire,Inverurie Hospital,Minor Injury Unit or Other,8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,377208.2,820724.1,1,NA
2014-01,2014,January,Scotland,N332H,NHS Grampian,Aberdeenshire,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,17,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,363140.5,827937.2,1,NA
2014-01,2014,January,Scotland,N333H,NHS Grampian,Aberdeenshire,Peterhead Community Hospital,Minor Injury Unit or Other,1232,NA,1231,NA,NA,NA,NA,NA,NA,NA,NA,412467,845814,0.9991883116883117,NA
2014-01,2014,January,Scotland,N334H,NHS Grampian,Aberdeenshire,Fraserburgh Hospital,Minor Injury Unit or Other,760,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,398932,866421,1,NA
2014-01,2014,January,Scotland,N335H,NHS Grampian,Aberdeenshire,Jubilee Hospital,Minor Injury Unit or Other,261,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,352657.9,839486.1,0.9923371647509579,NA
2014-01,2014,January,Scotland,N336H,NHS Grampian,Aberdeenshire,Turriff Cottage Hospital,Minor Injury Unit or Other,142,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,373102.8,849752.7,1,NA
2014-01,2014,January,Scotland,N337H,NHS Grampian,Aberdeenshire,Chalmers Hospital,Minor Injury Unit or Other,241,NA,231,NA,NA,NA,NA,NA,NA,NA,NA,368817.4,864465.9,0.9585062240663901,NA
2014-01,2014,January,Scotland,N411H,NHS Grampian,Moray,Dr Gray's Hospital,Emergency Department,1855,1855,1732,1732,427,0,1416,12,0,15,2,320593,862526,0.9336927223719677,0.9336927223719677
2014-01,2014,January,Scotland,N431H,NHS Grampian,Moray,Seafield Hospital,Minor Injury Unit or Other,47,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,341530,864641,1,NA
2014-01,2014,January,Scotland,N432H,NHS Grampian,Moray,Stephen Cottage Hospital,Minor Injury Unit or Other,35,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,332615,840044,1,NA
2014-01,2014,January,Scotland,N433H,NHS Grampian,Moray,Turner Memorial Hospital,Minor Injury Unit or Other,78,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,342894.03,850604.07,1,NA
2014-01,2014,January,Scotland,N434H,NHS Grampian,Moray,Leanchoil Hospital,Minor Injury Unit or Other,29,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,305635,857990,1,NA
2014-01,2014,January,Scotland,N451H,NHS Grampian,Moray,Fleming Cottage Hospital,Minor Injury Unit or Other,17,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,326704,842816,1,NA
2014-01,2014,January,Scotland,N494H,NHS Grampian,Aberdeenshire,Kincardine Community Hospital,Minor Injury Unit or Other,77,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,386065.6,786460.5,1,NA
2014-01,2014,January,Scotland,C206H,NHS Greater Glasgow and Clyde,West Dunbartonshire,Vale of Leven General Hospital,Minor Injury Unit or Other,1206,1206,1181,1181,264,0,880,61,1,4,0,238439,680824,0.9792703150912107,0.9792703150912107
2014-01,2014,January,Scotland,C206H,NHS Greater Glasgow and Clyde,West Dunbartonshire,Vale of Leven General Hospital,Minor Injury Unit or Other,1206,1206,1181,1181,264,0,880,61,1,4,0,238439,680824,0.9792703150912107,0.9792703150912107
2014-01,2014,January,Scotland,C313H,NHS Greater Glasgow and Clyde,Inverclyde,Inverclyde Royal Hospital,Emergency Department,2578,2578,2435,2435,784,4,1644,35,111,4,0,224623.63,675929.12,0.9445306439100077,0.9445306439100077
2014-01,2014,January,Scotland,C313H,NHS Greater Glasgow and Clyde,Inverclyde,Inverclyde Royal Hospital,Emergency Department,2578,2578,2435,2435,784,4,1644,35,111,4,0,224623.63,675929.12,0.9445306439100077,0.9445306439100077
2014-01,2014,January,Scotland,C418H,NHS Greater Glasgow and Clyde,Renfrewshire,Royal Alexandra Hospital,Emergency Department,5574,5574,4856,4856,2071,20,3244,115,124,29,1,247423,662910,0.8711876569788303,0.8711876569788303
2014-01,2014,January,Scotland,C418H,NHS Greater Glasgow and Clyde,Renfrewshire,Royal Alexandra Hospital,Emergency Department,5574,5574,4856,4856,2071,20,3244,115,124,29,1,247423,662910,0.8711876569788303,0.8711876569788303
2014-01,2014,January,Scotland,G107H,NHS Greater Glasgow and Clyde,Glasgow City,Glasgow Royal Infirmary,Emergency Department,6727,6727,6143,6143,2399,17,3928,66,317,9,0,260185,665688,0.9131856696893117,0.9131856696893117
2014-01,2014,January,Scotland,G207H,NHS Greater Glasgow and Clyde,Glasgow City,Stobhill Hospital,Minor Injury Unit or Other,1281,1281,1280,1280,4,0,1188,75,14,0,0,261277,668868,0.9992193598750976,0.9992193598750976
2014-01,2014,January,Scotland,G306H,NHS Greater Glasgow and Clyde,Glasgow City,New Victoria Hospital,Minor Injury Unit or Other,1672,1672,1671,1671,0,2,1591,76,3,0,0,258200,661808,0.9994019138755981,0.9994019138755981
2014-01,2014,January,Scotland,G306H,NHS Greater Glasgow and Clyde,Glasgow City,New Victoria Hospital,Emergency Department,4884,4884,4213,4213,1587,5,2910,313,69,82,0,258200,661808,0.8626126126126126,0.8626126126126126
2014-01,2014,January,Scotland,G405H,NHS Greater Glasgow and Clyde,Glasgow City,Queen Elizabeth University Hospital,Emergency Department,3911,3911,3531,3531,1165,4,2527,155,60,22,0,253769,665746,0.9028381488110457,0.9028381488110457
2014-01,2014,January,Scotland,G513H,NHS Greater Glasgow and Clyde,Glasgow City,Royal Hospital for Children,Emergency Department,3646,3646,3595,3595,1048,3,2584,1,10,0,0,253655,665616,0.9860120680197477,0.9860120680197477
2014-01,2014,January,Scotland,G516H,NHS Greater Glasgow and Clyde,Glasgow City,West Glasgow,Emergency Department,4963,4963,3916,3916,1648,17,2944,138,216,134,15,255434,667982,0.7890388877694943,0.7890388877694943
2014-01,2014,January,Scotland,C106H,NHS Highland,Argyll and Bute,Cowal Community Hospital,Minor Injury Unit or Other,551,NA,547,NA,NA,NA,NA,NA,NA,NA,NA,217324,677908,0.9927404718693285,NA
2014-01,2014,January,Scotland,C108H,NHS Highland,Argyll and Bute,Islay Hospital,Minor Injury Unit or Other,61,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,131615,659676,0.9836065573770492,NA
2014-01,2014,January,Scotland,C113H,NHS Highland,Argyll and Bute,Victoria Hospital,Minor Injury Unit or Other,391,NA,382,NA,NA,NA,NA,NA,NA,NA,NA,208723,663909,0.9769820971867008,NA
2014-01,2014,January,Scotland,C121H,NHS Highland,Argyll and Bute,Lorn & Islands Hospital,Emergency Department,448,448,433,433,109,0,322,17,0,0,0,185665,728549,0.9665178571428571,0.9665178571428571
2014-01,2014,January,Scotland,C122H,NHS Highland,Argyll and Bute,Campbeltown Hospital,Minor Injury Unit or Other,404,NA,387,NA,NA,NA,NA,NA,NA,NA,NA,172003,619995,0.9579207920792079,NA
2014-01,2014,January,Scotland,H101H,NHS Highland,Highland,Dunbar Hospital,Minor Injury Unit or Other,159,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,310580,967264,1,NA
2014-01,2014,January,Scotland,H103H,NHS Highland,Highland,Caithness General Hospital,Emergency Department,482,482,467,467,172,1,307,2,0,0,0,336130,950861,0.9688796680497925,0.9688796680497925
